,street_name,city_name,total_square_meters,living_square_meters,kitchen_square_meters,rooms_count,floor,wall_type,inspected,construction_year,heating,seller,water,building_condition,floors_count,price_uah
3593,other,Белая Церковь,106.0,32.0,12.0,3.0,7,кирпич,False,2014.0,централизованное,от посредника,other,other,9,890585
3594,улица,Хмельницкий,91.3,56.1,17.9,1.0,5,кирпич,False,2014.0,индивидуальное,от посредника,other,other,10,814249
3595,other,Яворов,48.8,25.0,12.5,1.0,2,кирпич,False,2010,индивидуальное,от собственника,other,other,5,712468
3596,other,Николаев,50.0,30.0,8.0,2.0,2,кирпич,False,2014.0,централизованное,от посредника,other,other,9,687023
3597,other,Севастополь,30.0,18.0,9.0,1.0,2,монолитно-кирпичный,False,2016,централизованное,от собственника,централизованное (водопровод),отличное,4,928753
3598,улица,Львов,43.0,19.0,11.0,1.0,4,кирпич,False,2019,индивидуальное,от посредника,other,other,10,788804
3599,улица,Запорожье,36.0,20.0,9.0,1.0,6,панель,False,1970,централизованное,от посредника,other,other,9,687023
3600,other,Днепропетровск,56.3,32.0,9.0,2.0,11,монолитный железобетон,False,2020,централизованное,от представителя хозяина (без комиссионных),other,other,22,1206107
3601,улица,Днепропетровск,65.0,32.0,9.0,2.0,2,кирпич,False,2018,индивидуальное,от посредника,централизованное (водопровод),хорошее,4,1005089
3602,улица,Харьков,35.0,20.0,6.0,1.0,1,панель,False,1990,централизованное,от собственника,other,other,9,661578
3603,улица,Одесса,50.0,30.0,10.0,2.0,5,кирпич,False,2014.0,централизованное,от посредника,other,other,10,610687
3604,other,Харьков,79.0,32.0,9.0,2.0,13,кирпич,False,2014.0,централизованное,от посредника,other,other,17,30534348
3605,other,Тячев,58.0,32.0,9.0,2.0,5,кирпич,False,1990,индивидуальное,от собственника,other,other,5,684478
3606,проспект,Черновцы,58.0,32.0,12.0,1.0,7,кирпич,False,2014.0,индивидуальное,от посредника,other,other,10,1348600
3607,other,Днепропетровск,43.39,26.6,8.0,1.0,5,кирпич,False,2019,индивидуальное,от собственника,централизованное (водопровод),отличное,10,927430
3608,other,Хмельницкий,69.0,32.0,14.0,2.0,6,кирпич,False,2014.0,централизованное,от представителя хозяина (без комиссионных),other,other,11,750636
3609,проспект,Одесса,42.0,20.0,8.0,1.0,5,монолитно-каркасный,False,1980,централизованное,от посредника,other,other,16,648855
3610,other,Черкассы,75.0,32.0,23.0,1.0,6,кирпич,False,2014.0,централизованное,от посредника,other,other,7,1424936
3611,улица,Ровно,62.7,32.0,9.0,3.0,10,панель,False,2014.0,централизованное,от посредника,other,other,10,725191
3612,other,Золотоноша,40.0,20.0,9.0,2.0,1,кирпич,False,2014.0,индивидуальное,от посредника,other,other,2,152672
3613,улица,Николаев,55.2,36.5,6.0,3.0,3,бутовый камень,False,2014.0,централизованное,от посредника,other,other,6,966921
3614,улица,Николаев,62.0,33.0,11.0,2.0,5,кирпич,False,2014.0,централизованное,от посредника,other,other,9,814249
3615,other,Киев,56.0,31.0,9.0,2.0,2,кирпич,False,2014.0,централизованное,other,other,other,10,1450382
3616,улица,Черновцы,96.0,32.0,9.0,4.0,2,кирпич,False,2014.0,централизованное,от собственника,other,other,5,2035623
3617,улица,Львов,100.0,32.0,15.0,3.0,3,кирпич,False,2014.0,централизованное,от собственника,other,other,4,3053435
3618,other,Димитров,65.0,32.0,18.0,4.0,5,панель,False,1970,индивидуальное,от собственника,централизованное (водопровод),other,5,305343
3619,other,Херсон,84.0,38.0,35.0,2.0,4,монолит,False,2014.0,централизованное,other,other,other,5,3816794
3620,other,Ровно,54.0,52.0,6.9,2.0,3,кирпич,False,2014.0,индивидуальное,от посредника,other,other,4,610687
3621,other,Тернополь,167.9,72.4,60.7,4.0,6,кирпич,False,2014.0,централизованное,other,other,other,6,1000000
3622,other,Хмельницкий,66.0,32.0,9.0,2.0,9,кирпич,False,2006,централизованное,от посредника,other,other,10,1221374
3623,улица,Николаев,81.1,51.0,9.2,4.0,6,кирпич,False,2014.0,индивидуальное,от собственника,other,other,9,1526717
3624,other,Ильичевск,65.0,32.0,9.0,3.0,8,кирпич,False,1980,централизованное,от посредника,other,other,9,1195929
3625,улица,Киев,87.0,60.0,10.0,5.0,8,панель,False,2014.0,централизованное,от посредника,other,other,16,1857506
3626,улица,Харьков,45.0,28.0,7.0,2.0,6,панель,False,2014.0,централизованное,от посредника,other,other,12,1145038
3627,улица,Днепропетровск,127.0,32.0,9.0,4.0,8,кирпич,False,2014.0,индивидуальное,от посредника,other,other,8,3435114
3628,улица,Киев,62.0,41.0,6.0,3.0,2,панель,False,2014.0,централизованное,от посредника,other,other,9,1195929
3629,other,Днепропетровск,62.0,32.0,9.0,3.0,8,кирпич,False,2014.0,централизованное,other,other,other,9,1323155
3630,улица,Киев,72.0,41.0,14.0,3.0,9,кирпич,False,2001,централизованное,от собственника,централизованное (водопровод),хорошее,9,1832061
3631,other,Киев,62.0,38.0,9.0,2.0,7,монолит,False,2014.0,централизованное,other,other,other,9,1043257
3632,other,Харьков,83.8,45.7,23.2,2.0,4,кирпич,False,2014.0,централизованное,other,other,other,11,1000000
3633,улица,Киев,51.0,31.0,8.0,2.0,2,панель,False,1980,централизованное,от посредника,other,other,9,916030
3634,шоссе,Днепропетровск,68.0,32.0,7.2,3.0,11,кирпич,False,2014.0,централизованное,от собственника,other,other,16,1094147
3635,улица,Херсон,44.9,30.2,5.6,2.0,5,кирпич,False,2014.0,централизованное,от представителя хозяина (без комиссионных),other,other,5,323680
3636,улица,Черкассы,77.0,40.0,12.0,3.0,12,кирпич,False,1990,централизованное,от посредника,other,other,14,763359
3637,other,Константиновка,42.0,32.0,9.0,2.0,3,панель,False,2014.0,централизованное,от собственника,other,other,5,89059
3638,other,Николаев,39.0,22.0,7.0,1.0,1,ракушечник (ракушняк),False,2014.0,централизованное,от собственника,other,other,4,852417
3639,переулок,Житомир,46.0,34.0,6.0,2.0,5,кирпич,False,2014.0,централизованное,от посредника,other,other,5,674300
3640,other,Первомайский,59.0,43.0,6.0,1.0,1,кирпич,False,1970,централизованное,от собственника,other,other,5,203562
3641,улица,Харьков,44.0,20.0,14.0,1.0,7,монолитно-блочный,False,2014.0,централизованное,от собственника,other,other,10,496183
3642,other,Городня,38.0,20.0,9.0,1.0,6,панель,False,2014.0,централизованное,от собственника,other,other,9,190840
3643,other,Переяслав-Хмельницкий,34.0,30.0,6.0,1.0,3,панель,False,2014.0,централизованное,от собственника,other,other,4,407125
3644,other,Киев,52.0,32.0,8.0,2.0,5,панель,False,2014.0,централизованное,other,other,other,9,954198
3645,other,Ромны,82.0,62.0,18.0,3.0,7,силикатный кирпич,False,1980,централизованное,от собственника,other,other,9,498000
